Результаты решения краевой задачи:
x		Численное решение	Аналитическое решение	Аппроксимация 1-го порядка	Аппроксимация 2-го порядка
--------------------------------------------------------------------------------------------------------
 0.153		     1.10316792		     1.09939473		     1.02777741		     2.00590743
 0.154		     1.10419570		     1.10037601		     1.02977998		     2.00256714
 0.155		     1.10522548		     1.10135904		     1.03177923		     1.99925190
 0.156		     1.10625726		     1.10234380		     1.03377519		     1.99596160
 0.157		     1.10729104		     1.10333031		     1.03576789		     1.99269611
 0.158		     1.10832680		     1.10431854		     1.03775734		     1.98945532
 0.159		     1.10936456		     1.10530850		     1.03974358		     1.98623910
 0.160		     1.11040431		     1.10630019		     1.04172663		     1.98304733
 0.161		     1.11144603		     1.10729360		     1.04370651		     1.97987991
 0.162		     1.11248974		     1.10828873		     1.04568325		     1.97673671
 0.163		     1.11353542		     1.10928558		     1.04765686		     1.97361761
 0.164		     1.11458308		     1.11028414		     1.04962739		     1.97052251
 0.165		     1.11563271		     1.11128442		     1.05159484		     1.96745128
 0.166		     1.11668430		     1.11228641		     1.05355924		     1.96440382
 0.167		     1.11773786		     1.11329010		     1.05552062		     1.96138000
 0.168		     1.11879338		     1.11429550		     1.05747900		     1.95837971
 0.169		     1.11985086		     1.11530261		     1.05943440		     1.95540285
 0.170		     1.12091029		     1.11631141		     1.06138685		     1.95244930
 0.171		     1.12197168		     1.11732190		     1.06333637		     1.94951894
 0.172		     1.12303502		     1.11833410		     1.06528298		     1.94661168
 0.173		     1.12410030		     1.11934798		     1.06722671		     1.94372738
 0.174		     1.12516753		     1.12036355		     1.06916758		     1.94086596
 0.175		     1.12623669		     1.12138081		     1.07110561		     1.93802729
 0.176		     1.12730780		     1.12239976		     1.07304082		     1.93521126
 0.177		     1.12838084		     1.12342038		     1.07497323		     1.93241778
 0.178		     1.12945581		     1.12444269		     1.07690288		     1.92964673
 0.179		     1.13053272		     1.12546667		     1.07882978		     1.92689800
 0.180		     1.13161155		     1.12649233		     1.08075395		     1.92417149
 0.181		     1.13269230		     1.12751966		     1.08267542		     1.92146709
 0.182		     1.13377498		     1.12854866		     1.08459420		     1.91878469
 0.183		     1.13485957		     1.12957933		     1.08651033		     1.91612420
 0.184		     1.13594608		     1.13061166		     1.08842381		     1.91348550
 0.185		     1.13703450		     1.13164566		     1.09033468		     1.91086849
 0.186		     1.13812484		     1.13268132		     1.09224295		     1.90827307
 0.187		     1.13921708		     1.13371864		     1.09414865		     1.90569913
 0.188		     1.14031123		     1.13475761		     1.09605180		     1.90314657
 0.189		     1.14140728		     1.13579824		     1.09795241		     1.90061530
 0.190		     1.14250524		     1.13684052		     1.09985052		     1.89810520
 0.191		     1.14360509		     1.13788445		     1.10174614		     1.89561618
 0.192		     1.14470683		     1.13893003		     1.10363928		     1.89314814
 0.193		     1.14581047		     1.13997725		     1.10552998		     1.89070097
 0.194		     1.14691600		     1.14102612		     1.10741826		     1.88827458
 0.195		     1.14802342		     1.14207663		     1.10930413		     1.88586886
 0.196		     1.14913272		     1.14312878		     1.11118761		     1.88348373
 0.197		     1.15024391		     1.14418257		     1.11306873		     1.88111908
 0.198		     1.15135698		     1.14523800		     1.11494751		     1.87877481
 0.199		     1.15247193		     1.14629506		     1.11682396		     1.87645082
 0.200		     1.15358875		     1.14735375		     1.11869810		     1.87414703
 0.201		     1.15470745		     1.14841407		     1.12056997		     1.87186333
 0.202		     1.15582802		     1.14947601		     1.12243957		     1.86959962
 0.203		     1.15695046		     1.15053959		     1.12430692		     1.86735582
 0.204		     1.15807477		     1.15160479		     1.12617205		     1.86513183
 0.205		     1.15920094		     1.15267161		     1.12803498		     1.86292755
 0.206		     1.16032897		     1.15374005		     1.12989572		     1.86074289
 0.207		     1.16145887		     1.15481011		     1.13175430		     1.85857776
 0.208		     1.16259062		     1.15588179		     1.13361073		     1.85643206
 0.209		     1.16372423		     1.15695508		     1.13546504		     1.85430570
 0.210		     1.16485970		     1.15802999		     1.13731724		     1.85219859
 0.211		     1.16599702		     1.15910651		     1.13916735		     1.85011064
 0.212		     1.16713618		     1.16018464		     1.14101539		     1.84804175
 0.213		     1.16827720		     1.16126437		     1.14286138		     1.84599185
 0.214		     1.16942006		     1.16234572		     1.14470534		     1.84396082
 0.215		     1.17056477		     1.16342867		     1.14654729		     1.84194860
 0.216		     1.17171131		     1.16451322		     1.14838725		     1.83995508
 0.217		     1.17285970		     1.16559937		     1.15022523		     1.83798018
 0.218		     1.17400993		     1.16668712		     1.15206125		     1.83602381
 0.219		     1.17516199		     1.16777648		     1.15389534		     1.83408588
 0.220		     1.17631588		     1.16886743		     1.15572750		     1.83216631
 0.221		     1.17747161		     1.16995997		     1.15755777		     1.83026501
 0.222		     1.17862917		     1.17105411		     1.15938615		     1.82838189
 0.223		     1.17978855		     1.17214984		     1.16121267		     1.82651686
 0.224		     1.18094977		     1.17324716		     1.16303734		     1.82466984
 0.225		     1.18211280		     1.17434608		     1.16486018		     1.82284075
 0.226		     1.18327766		     1.17544657		     1.16668121		     1.82102949
 0.227		     1.18444434		     1.17654866		     1.16850044		     1.81923600
 0.228		     1.18561284		     1.17765233		     1.17031790		     1.81746017
 0.229		     1.18678316		     1.17875759		     1.17213361		     1.81570193
 0.230		     1.18795530		     1.17986442		     1.17394757		     1.81396120
 0.231		     1.18912924		     1.18097284		     1.17575980		     1.81223788
 0.232		     1.19030500		     1.18208284		     1.17757034		     1.81053191
 0.233		     1.19148257		     1.18319441		     1.17937918		     1.80884320
 0.234		     1.19266195		     1.18430756		     1.18118635		     1.80717166
 0.235		     1.19384314		     1.18542229		     1.18299187		     1.80551721
 0.236		     1.19502613		     1.18653859		     1.18479575		     1.80387978
 0.237		     1.19621093		     1.18765647		     1.18659801		     1.80225929
 0.238		     1.19739753		     1.18877592		     1.18839866		     1.80065565
 0.239		     1.19858592		     1.18989693		     1.19019773		     1.79906878
 0.240		     1.19977612		     1.19101952		     1.19199523		     1.79749861
 0.241		     1.20096812		     1.19214367		     1.19379118		     1.79594506
 0.242		     1.20216191		     1.19326939		     1.19558558		     1.79440805
 0.243		     1.20335749		     1.19439668		     1.19737847		     1.79288750
 0.244		     1.20455487		     1.19552553		     1.19916985		     1.79138333
 0.245		     1.20575404		     1.19665594		     1.20095975		     1.78989547
 0.246		     1.20695500		     1.19778792		     1.20274817		     1.78842384
 0.247		     1.20815775		     1.19892146		     1.20453514		     1.78696836
 0.248		     1.20936229		     1.20005655		     1.20632067		     1.78552897
 0.249		     1.21056861		     1.20119321		     1.20810478		     1.78410557
 0.250		     1.21177671		     1.20233142		     1.20988748		     1.78269810
 0.251		     1.21298660		     1.20347119		     1.21166878		     1.78130648
 0.252		     1.21419827		     1.20461252		     1.21344871		     1.77993065
 0.253		     1.21541172		     1.20575540		     1.21522728		     1.77857051
 0.254		     1.21662694		     1.20689983		     1.21700451		     1.77722601
 0.255		     1.21784395		     1.20804582		     1.21878041		     1.77589706
 0.256		     1.21906273		     1.20919336		     1.22055499		     1.77458360
 0.257		     1.22028328		     1.21034245		     1.22232828		     1.77328555
 0.258		     1.22150561		     1.21149309		     1.22410028		     1.77200284
 0.259		     1.22272971		     1.21264527		     1.22587101		     1.77073540
 0.260		     1.22395558		     1.21379901		     1.22764050		     1.76948316
 0.261		     1.22518322		     1.21495429		     1.22940874		     1.76824604
 0.262		     1.22641263		     1.21611112		     1.23117577		     1.76702398
 0.263		     1.22764381		     1.21726950		     1.23294158		     1.76581690
 0.264		     1.22887675		     1.21842941		     1.23470621		     1.76462473
 0.265		     1.23011146		     1.21959087		     1.23646966		     1.76344741
 0.266		     1.23134792		     1.22075388		     1.23823194		     1.76228487
 0.267		     1.23258616		     1.22191843		     1.23999308		     1.76113703
 0.268		     1.23382615		     1.22308451		     1.24175308		     1.76000383
 0.269		     1.23506790		     1.22425214		     1.24351197		     1.75888520
 0.270		     1.23631141		     1.22542131		     1.24526975		     1.75778108
 0.271		     1.23755668		     1.22659201		     1.24702644		     1.75669139
 0.272		     1.23880371		     1.22776426		     1.24878206		     1.75561606
 0.273		     1.24005249		     1.22893804		     1.25053661		     1.75455504
 0.274		     1.24130303		     1.23011335		     1.25229012		     1.75350825
 0.275		     1.24255532		     1.23129021		     1.25404259		     1.75247563
 0.276		     1.24380936		     1.23246859		     1.25579405		     1.75145711
 0.277		     1.24506516		     1.23364852		     1.25754450		     1.75045263
 0.278		     1.24632270		     1.23482997		     1.25929397		     1.74946212
 0.279		     1.24758199		     1.23601296		     1.26104245		     1.74848551
 0.280		     1.24884304		     1.23719748		     1.26278997		     1.74752275
 0.281		     1.25010583		     1.23838354		     1.26453655		     1.74657377
 0.282		     1.25137036		     1.23957112		     1.26628219		     1.74563850
 0.283		     1.25263665		     1.24076024		     1.26802690		     1.74471689
 0.284		     1.25390467		     1.24195088		     1.26977071		     1.74380886
 0.285		     1.25517444		     1.24314306		     1.27151363		     1.74291435
 0.286		     1.25644596		     1.24433676		     1.27325566		     1.74203331
 0.287		     1.25771921		     1.24553200		     1.27499683		     1.74116567
 0.288		     1.25899421		     1.24672876		     1.27673714		     1.74031136
 0.289		     1.26027095		     1.24792704		     1.27847661		     1.73947034
 0.290		     1.26154942		     1.24912686		     1.28021525		     1.73864252
 0.291		     1.26282964		     1.25032820		     1.28195308		     1.73782787
 0.292		     1.26411159		     1.25153106		     1.28369010		     1.73702630
 0.293		     1.26539528		     1.25273546		     1.28542634		     1.73623777
 0.294		     1.26668071		     1.25394137		     1.28716180		     1.73546222
 0.295		     1.26796787		     1.25514881		     1.28889650		     1.73469958
 0.296		     1.26925677		     1.25635778		     1.29063045		     1.73394979
 0.297		     1.27054740		     1.25756827		     1.29236367		     1.73321280
 0.298		     1.27183976		     1.25878028		     1.29409615		     1.73248854
 0.299		     1.27313386		     1.25999381		     1.29582793		     1.73177696
 0.300		     1.27442968		     1.26120887		     1.29755901		     1.73107801
 0.301		     1.27572724		     1.26242545		     1.29928940		     1.73039161
 0.302		     1.27702653		     1.26364355		     1.30101912		     1.72971772
 0.303		     1.27832755		     1.26486317		     1.30274818		     1.72905628
 0.304		     1.27963030		     1.26608432		     1.30447658		     1.72840722
 0.305		     1.28093478		     1.26730698		     1.30620435		     1.72777050
 0.306		     1.28224098		     1.26853116		     1.30793150		     1.72714606
 0.307		     1.28354891		     1.26975687		     1.30965803		     1.72653384
 0.308		     1.28485857		     1.27098409		     1.31138397		     1.72593378
 0.309		     1.28616995		     1.27221284		     1.31310931		     1.72534583
 0.310		     1.28748306		     1.27344310		     1.31483408		     1.72476994
 0.311		     1.28879790		     1.27467488		     1.31655829		     1.72420605
 0.312		     1.29011446		     1.27590818		     1.31828194		     1.72365410
 0.313		     1.29143274		     1.27714300		     1.32000506		     1.72311404
 0.314		     1.29275274		     1.27837934		     1.32172764		     1.72258582
 0.315		     1.29407447		     1.27961719		     1.32344971		     1.72206938
 0.316		     1.29539792		     1.28085657		     1.32517128		     1.72156466
 0.317		     1.29672309		     1.28209746		     1.32689235		     1.72107163
 0.318		     1.29804998		     1.28333987		     1.32861294		     1.72059022
 0.319		     1.29937860		     1.28458379		     1.33033306		     1.72012037
 0.320		     1.30070893		     1.28582924		     1.33205272		     1.71966205
 0.321		     1.30204098		     1.28707620		     1.33377194		     1.71921518
 0.322		     1.30337476		     1.28832468		     1.33549072		     1.71877974
 0.323		     1.30471025		     1.28957467		     1.33720907		     1.71835565
 0.324		     1.30604745		     1.29082618		     1.33892701		     1.71794287
 0.325		     1.30738638		     1.29207921		     1.34064456		     1.71754136
 0.326		     1.30872703		     1.29333375		     1.34236171		     1.71715105
 0.327		     1.31006939		     1.29458981		     1.34407848		     1.71677190
 0.328		     1.31141347		     1.29584739		     1.34579488		     1.71640385
 0.329		     1.31275926		     1.29710648		     1.34751093		     1.71604687
 0.330		     1.31410677		     1.29836709		     1.34922663		     1.71570089
 0.331		     1.31545600		     1.29962922		     1.35094200		     1.71536586
 0.332		     1.31680694		     1.30089286		     1.35265704		     1.71504175
 0.333		     1.31815960		     1.30215802		     1.35437177		     1.71472850
 0.334		     1.31951397		     1.30342470		     1.35608619		     1.71442605
 0.335		     1.32087006		     1.30469289		     1.35780033		     1.71413437
 0.336		     1.32222786		     1.30596260		     1.35951418		     1.71385341
 0.337		     1.32358737		     1.30723382		     1.36122776		     1.71358311
 0.338		     1.32494860		     1.30850656		     1.36294109		     1.71332343
 0.339		     1.32631154		     1.30978082		     1.36465416		     1.71307431
 0.340		     1.32767619		     1.31105659		     1.36636700		     1.71283573
 0.341		     1.32904256		     1.31233388		     1.36807960		     1.71260761
 0.342		     1.33041064		     1.31361269		     1.36979199		     1.71238993
 0.343		     1.33178043		     1.31489301		     1.37150418		     1.71218263
 0.344		     1.33315194		     1.31617485		     1.37321616		     1.71198567
 0.345		     1.33452515		     1.31745821		     1.37492796		     1.71179900
 0.346		     1.33590008		     1.31874309		     1.37663958		     1.71162257
 0.347		     1.33727672		     1.32002948		     1.37835104		     1.71145635
 0.348		     1.33865507		     1.32131739		     1.38006234		     1.71130027
 0.349		     1.34003513		     1.32260681		     1.38177349		     1.71115431
 0.350		     1.34141691		     1.32389776		     1.38348451		     1.71101841
 0.351		     1.34280039		     1.32519022		     1.38519541		     1.71089253
 0.352		     1.34418559		     1.32648420		     1.38690618		     1.71077663
 0.353		     1.34557249		     1.32777970		     1.38861685		     1.71067065
 0.354		     1.34696111		     1.32907672		     1.39032743		     1.71057457
 0.355		     1.34835144		     1.33037525		     1.39203792		     1.71048832
 0.356		     1.34974348		     1.33167531		     1.39374833		     1.71041188
 0.357		     1.35113722		     1.33297688		     1.39545867		     1.71034519
 0.358		     1.35253268		     1.33427997		     1.39716896		     1.71028822
 0.359		     1.35392985		     1.33558459		     1.39887920		     1.71024092
 0.360		     1.35532873		     1.33689072		     1.40058941		     1.71020325
 0.361		     1.35672932		     1.33819837		     1.40229958		     1.71017516
 0.362		     1.35813162		     1.33950754		     1.40400974		     1.71015662
 0.363		     1.35953563		     1.34081824		     1.40571988		     1.71014758
 0.364		     1.36094135		     1.34213045		     1.40743003		     1.71014800
 0.365		     1.36234878		     1.34344419		     1.40914019		     1.71015783
 0.366		     1.36375792		     1.34475944		     1.41085037		     1.71017705
 0.367		     1.36516877		     1.34607622		     1.41256057		     1.71020560
 0.368		     1.36658133		     1.34739452		     1.41427082		     1.71024345
 0.369		     1.36799560		     1.34871435		     1.41598111		     1.71029056
